image_path,label_path
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_38.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_38.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_39.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_39.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_4.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_4.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_40.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_40.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_5.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_5.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_6.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_6.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_7.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_7.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_8.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_8.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video3_9.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video3_9.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_0.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_0.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_1.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_1.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_10.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_10.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_11.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_11.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_12.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_12.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_13.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_13.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_14.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_14.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_15.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_15.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_16.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_16.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_17.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_17.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_18.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_18.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_19.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_19.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_2.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_2.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_20.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_20.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_21.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_21.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_22.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_22.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_23.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_23.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_24.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_24.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_25.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_25.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_26.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_26.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_27.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_27.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_28.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_28.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_29.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_29.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_3.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_3.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_30.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_30.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_31.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_31.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_32.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_32.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_33.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_33.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_34.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_34.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_35.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_35.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_36.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_36.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_37.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_37.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_38.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_38.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_39.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_39.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_4.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_4.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_40.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_40.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_5.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_5.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_6.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_6.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_7.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_7.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_8.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_8.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video4_9.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video4_9.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_0.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_0.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_1.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_1.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_10.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_10.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_11.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_11.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_12.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_12.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_13.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_13.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_14.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_14.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_15.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_15.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_16.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_16.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_17.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_17.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_18.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_18.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_19.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_19.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_2.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_2.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_20.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_20.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_21.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_21.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_22.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_22.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_23.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_23.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_24.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_24.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_25.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_25.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_26.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_26.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_27.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_27.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_28.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_28.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_29.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_29.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_3.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_3.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_30.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_30.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_31.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_31.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_32.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_32.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_33.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_33.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_34.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_34.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_35.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_35.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_36.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_36.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_37.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_37.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_38.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_38.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_39.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_39.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_4.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_4.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_40.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_40.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_5.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_5.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_6.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_6.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_7.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_7.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_8.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_8.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video5_9.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video5_9.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_0.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_0.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_1.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_1.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_10.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_10.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_11.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_11.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_12.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_12.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_13.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_13.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_14.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_14.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_15.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_15.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_16.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_16.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_17.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_17.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_18.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_18.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_19.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_19.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_2.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_2.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_20.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_20.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_21.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_21.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_22.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_22.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_23.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_23.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_24.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_24.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_25.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_25.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_26.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_26.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_27.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_27.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_28.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_28.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_29.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_29.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_3.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_3.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_30.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_30.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_4.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_4.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_5.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_5.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_6.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_6.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_7.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_7.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_8.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_8.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video6_9.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video6_9.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_0.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_0.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_1.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_1.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_10.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_10.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_11.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_11.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_12.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_12.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_13.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_13.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_14.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_14.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_15.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_15.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_16.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_16.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_17.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_17.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_18.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_18.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_19.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_19.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_2.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_2.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_20.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_20.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_21.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_21.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_22.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_22.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video7_23.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video7_23.txt
